A1_1,A1_2,A1_3,A2,A3_0,A3_1,A3_2,A3_3,A4_0,A4_1,A4_2,A4_3,A4_4,A4_5,A4_6,A4_7,A4_8,A4_9,A5,A6_1,A6_2,A6_3,A6_4,A7_1,A7_2,A7_3,A7_4,A8,A9_1,A9_2,A9_3,A9_4,A10_1,A10_2,A11,A12_1,A12_2,A12_3,A14_1,A14_2,A15_1,A15_2,A16,A17_1,A17_2,A17_3,A18,A19,A20,A21,A13
0,1,0,36,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2273,1,0,0,0,0,0,0,1,3,0,0,1,0,1,0,1,0,0,1,0,0,0,1,2,0,0,1,2,1,1,0,1
0,1,0,15,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2631,0,1,0,0,0,0,1,0,2,0,1,0,0,1,0,4,0,0,1,0,0,1,0,2,0,0,1,1,2,1,1,1
0,0,0,12,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1503,1,0,0,0,0,0,1,0,4,0,0,0,1,1,0,4,1,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0
0,0,0,24,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1311,0,1,0,0,0,0,0,1,4,0,0,0,1,1,0,3,0,1,0,0,0,0,1,1,0,0,1,1,2,1,0,1
0,0,0,24,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3105,0,0,0,0,0,1,0,0,4,0,0,1,0,1,0,2,0,0,1,0,0,0,1,2,0,0,1,1,1,1,0,1
0,0,1,21,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2319,1,0,0,0,0,1,0,0,2,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,1,1,1,1,1
1,0,0,6,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1374,0,0,0,0,1,0,0,0,4,0,1,0,0,1,0,3,0,1,0,0,0,0,1,1,0,0,0,1,2,1,0,0
0,1,0,18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3612,1,0,0,0,0,0,0,0,3,0,1,0,0,1,0,4,0,1,0,0,0,0,1,1,0,0,1,1,2,1,0,1
1,0,0,48,0,0,1,0,1,0,0,0,0,0,0,0,0,0,7763,1,0,0,0,0,0,0,0,4,0,0,1,0,1,0,4,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0
0,0,1,18,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3049,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,1,1,0,0
0,1,0,12,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1534,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1
0,0,0,24,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2032,1,0,0,0,0,0,0,0,4,0,0,1,0,1,0,4,0,0,0,0,0,0,0,2,0,0,1,1,2,1,0,0
1,0,0,30,0,0,1,0,0,0,1,0,0,0,0,0,0,0,6350,0,0,0,0,0,0,0,0,4,0,0,1,0,1,0,4,0,1,0,0,0,0,1,1,0,0,1,1,1,1,1,1
0,0,1,18,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2864,1,0,0,0,0,0,1,0,2,0,0,1,0,1,0,1,1,0,0,0,0,0,1,1,0,1,0,2,1,1,1,1
0,0,0,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1255,1,0,0,0,0,0,0,0,4,0,0,1,0,1,0,4,1,0,0,0,0,0,1,2,0,1,0,1,1,1,0,0
1,0,0,24,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1333,1,0,0,0,1,0,0,0,4,0,0,1,0,1,0,2,1,0,0,0,0,0,0,2,0,0,1,2,1,1,1,0
0,0,0,24,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2022,1,0,0,0,0,0,1,0,4,0,1,0,0,1,0,4,0,0,1,0,0,0,1,1,0,0,1,1,2,1,0,1
0,0,0,24,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1552,1,0,0,0,0,0,0,1,3,0,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,2,1,1,0,1
1,0,0,12,0,1,0,0,0,0,0,1,0,0,0,0,0,0,626,1,0,0,0,0,0,1,0,4,0,1,0,0,1,0,4,1,0,0,1,0,0,1,1,0,1,0,1,1,1,1,1
0,0,0,48,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8858,0,0,0,0,0,0,0,1,2,0,0,1,0,1,0,1,0,0,0,0,0,0,0,2,0,0,1,1,2,1,0,1
0,0,0,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,996,0,0,0,0,0,0,0,1,4,0,1,0,0,1,0,4,1,0,0,0,0,0,1,2,0,0,1,1,1,1,0,1
0,0,0,6,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1750,0,0,1,0,0,0,0,0,2,0,0,1,0,1,0,4,0,1,0,1,0,0,1,1,0,1,0,2,1,1,0,0
1,0,0,48,0,0,1,0,0,0,0,1,0,0,0,0,0,0,6999,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,2,0,0,1,1,2,1,1,1
0,1,0,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1995,0,1,0,0,0,1,0,0,4,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,1,1,1,0,1
0,1,0,9,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1199,1,0,0,0,0,0,0,1,4,0,1,0,0,1,0,4,0,1,0,0,0,0,1,2,0,0,0,1,2,1,0,0
0,1,0,12,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1331,1,0,0,0,0,1,0,0,2,0,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,0,1,1,1,1,1,1
0,1,0,18,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2278,0,1,0,0,0,1,0,0,3,0,1,0,0,1,0,3,0,0,1,0,0,0,1,2,0,0,1,1,1,1,1,1
0,0,0,21,1,0,0,0,1,0,0,0,0,0,0,0,0,0,5003,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,4,0,1,0,1,0,0,1,2,0,0,1,1,2,1,1,1
1,0,0,24,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3552,1,0,0,0,0,0,0,1,3,0,0,1,0,1,0,4,0,0,1,1,0,0,1,1,0,0,1,1,1,1,1,1
0,1,0,18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1928,1,0,0,0,0,1,0,0,2,0,0,1,0,1,0,2,1,0,0,0,0,0,1,2,0,1,0,1,1,1,1,1
1,0,0,24,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2964,0,0,0,0,0,0,0,0,4,0,0,1,0,1,0,4,0,0,0,1,0,0,0,1,0,0,1,2,2,1,0,0
1,0,0,24,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1546,1,0,0,0,0,0,0,1,4,0,0,1,0,0,0,4,0,0,1,1,0,1,0,1,0,1,0,1,1,1,1,1
0,0,1,6,0,0,0,1,0,0,0,1,0,0,0,0,0,0,683,1,0,0,0,0,1,0,0,2,0,1,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,1,1,0,1
0,1,0,36,0,0,1,0,1,0,0,0,0,0,0,0,0,0,12389,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,4,0,0,0,0,0,0,0,1,0,0,1,1,2,1,1,1
0,1,0,24,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4712,0,0,0,0,0,0,1,0,4,0,0,1,0,1,0,2,0,1,0,1,0,0,1,2,0,0,0,1,2,1,0,1
0,1,0,24,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1553,0,1,0,0,0,0,0,1,3,0,1,0,0,1,0,2,0,1,0,0,0,1,0,2,0,0,1,1,2,1,0,1
1,0,0,12,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1372,1,0,0,0,0,0,0,1,2,1,0,0,0,1,0,3,0,0,1,0,0,0,1,1,0,0,1,1,1,1,1,1
0,0,0,24,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2578,0,0,0,1,0,0,0,0,2,0,0,1,0,1,0,2,0,0,1,0,0,0,1,1,0,0,1,1,1,1,0,1
0,1,0,48,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3979,0,0,0,0,0,0,0,1,4,0,0,1,0,1,0,1,0,0,1,0,0,0,1,2,0,0,1,2,2,1,0,0
1,0,0,48,0,0,1,0,0,0,0,1,0,0,0,0,0,0,6758,1,0,0,0,0,0,1,0,3,0,1,0,0,1,0,2,0,0,1,0,0,0,1,1,0,0,1,1,2,1,1,1
1,0,0,24,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3234,1,0,0,0,0,1,0,0,4,0,1,0,0,1,0,4,1,0,0,0,0,1,0,1,0,1,0,1,2,1,1,1
0,0,0,30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5954,1,0,0,0,0,0,0,1,3,0,0,1,0,0,1,2,0,0,1,0,0,0,1,1,0,0,1,1,1,1,0,1
0,0,0,24,0,0,1,0,0,1,0,0,0,0,0,0,0,0,5433,0,0,0,0,1,0,0,0,2,0,1,0,0,1,0,4,0,1,0,0,0,1,0,1,0,0,0,1,2,1,0,1
1,0,0,15,0,0,1,0,0,0,0,0,0,0,0,0,0,1,806,1,0,0,0,0,0,1,0,4,0,1,0,0,1,0,4,0,1,0,0,0,0,1,1,0,1,0,1,1,1,0,1
0,1,0,9,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1082,1,0,0,0,0,0,0,0,4,0,0,1,0,1,0,4,0,0,1,0,0,0,1,2,0,1,0,1,1,1,0,1
0,0,0,15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2788,1,0,0,0,0,0,0,1,2,0,1,0,0,0,1,3,0,0,1,1,0,0,1,2,0,0,1,1,1,1,0,1
0,1,0,12,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2930,1,0,0,0,0,0,0,1,2,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,1,1,1,0,1
0,0,0,24,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1927,0,0,0,0,0,0,1,0,3,0,1,0,0,1,0,2,0,0,1,0,0,0,1,2,0,0,1,1,2,1,0,1
0,1,0,36,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2820,1,0,0,0,0,1,0,0,4,1,0,0,0,1,0,4,0,0,1,0,0,0,1,2,0,0,1,1,1,1,1,1
0,0,0,24,0,0,1,0,0,0,0,0,0,0,0,0,1,0,937,1,0,0,0,0,1,0,0,4,0,0,0,1,1,0,3,0,0,1,0,0,0,1,2,0,1,0,1,1,1,0,1
0,1,0,18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1056,1,0,0,0,0,0,0,0,3,0,0,1,0,0,0,3,1,0,0,1,0,0,1,2,0,0,1,1,1,1,1,1
0,1,0,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3124,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,3,1,0,0,1,0,0,1,2,0,1,0,2,1,1,0,0
0,0,0,9,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1388,1,0,0,0,0,0,1,0,4,0,1,0,0,1,0,2,1,0,0,0,0,1,0,1,0,0,1,1,1,1,0,1
0,1,0,36,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2384,1,0,0,0,0,1,0,0,4,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,1
0,0,0,12,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2133,0,0,0,0,0,0,0,0,4,0,1,0,0,1,0,4,0,0,0,0,0,0,0,1,0,0,0,1,2,1,0,0
1,0,0,18,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2039,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,4,1,0,0,1,0,1,0,1,0,0,1,1,1,1,1,1
1,0,0,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2799,1,0,0,0,0,0,1,0,2,0,0,1,0,1,0,2,1,0,0,0,0,1,0,2,0,0,1,2,1,1,0,1
1,0,0,12,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1289,1,0,0,0,0,0,1,0,4,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,1,1,1,0,1
1,0,0,18,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1217,1,0,0,0,0,0,1,0,4,0,0,0,1,1,0,3,1,0,0,0,0,0,1,1,0,1,0,1,2,1,1,0
1,0,0,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2246,1,0,0,0,0,0,0,0,3,0,0,1,0,1,0,3,0,1,0,0,0,0,1,2,0,0,1,1,1,1,1,0
1,0,0,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,385,1,0,0,0,0,0,0,1,4,0,1,0,0,1,0,3,1,0,0,0,0,0,1,4,0,1,0,1,2,1,0,0
0,1,0,24,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1965,0,0,0,0,0,0,1,0,4,0,1,0,0,1,0,4,0,0,1,0,0,1,0,2,0,0,1,1,2,1,0,0
0,0,0,21,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1572,0,0,0,1,0,0,0,0,4,0,1,0,0,1,0,4,1,0,0,1,0,0,1,1,0,1,0,1,1,1,0,1
0,1,0,24,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2718,1,0,0,0,0,0,1,0,3,0,1,0,0,1,0,4,0,1,0,0,0,1,0,1,0,1,0,1,2,1,1,1
1,0,0,24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1358,0,0,0,0,0,0,0,0,4,0,0,1,0,1,0,3,0,0,1,0,1,0,1,1,0,0,0,1,2,1,1,0
0,1,0,6,0,1,0,0,1,0,0,0,0,0,0,0,0,0,931,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,1,1,1,1
1,0,0,24,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1442,1,0,0,0,0,0,0,1,4,0,1,0,0,1,0,4,0,0,1,0,0,1,0,2,0,0,1,1,1,1,1,1
0,1,0,24,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4241,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,4,1,0,0,0,0,0,1,3,0,1,0,1,2,1,1,1
0,0,0,18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2775,1,0,0,0,0,0,0,1,2,0,0,1,0,1,0,2,0,1,0,1,0,0,1,2,0,0,1,1,1,1,1,1
0,0,0,24,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3863,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,2,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1
0,1,0,7,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2329,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0
0,1,0,9,0,0,1,0,0,0,1,0,0,0,0,0,0,0,918,1,0,0,0,0,0,1,0,4,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,1,1,1,1,1
0,1,0,24,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1837,1,0,0,0,0,0,0,1,4,0,1,0,0,1,0,4,0,0,0,1,0,0,0,1,0,1,0,1,1,1,1,1
0,0,0,36,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3349,1,0,0,0,0,0,1,0,4,0,1,0,0,1,0,2,0,0,1,0,0,0,1,1,0,0,0,1,2,1,1,1
0,0,1,10,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1275,1,0,0,0,0,1,0,0,4,0,1,0,0,1,0,2,0,1,0,0,0,0,1,1,0,0,1,1,1,1,0,1
1,0,0,24,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2828,0,0,1,0,0,0,1,0,4,0,0,1,0,1,0,4,1,0,0,0,1,0,1,1,0,0,1,1,2,1,0,1
0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4526,1,0,0,0,0,0,1,0,3,0,0,1,0,1,0,2,1,0,0,0,0,0,1,1,0,0,0,1,2,1,0,0
0,1,0,36,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2671,0,1,0,0,0,0,1,0,4,0,1,0,0,0,1,4,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0
0,0,0,18,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2051,1,0,0,0,0,1,0,0,4,0,0,1,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,1,1,1,0,1
0,0,0,15,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1300,0,0,0,0,0,0,0,0,4,0,0,1,0,1,0,4,0,0,0,1,0,0,0,1,0,0,1,2,1,1,0,0
1,0,0,12,0,0,1,0,0,0,0,0,1,0,0,0,0,0,741,0,1,0,0,1,0,0,0,4,0,1,0,0,1,0,3,0,1,0,0,0,0,1,1,0,0,1,1,1,1,1,1
0,0,1,10,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1240,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,4,0,0,0,0,0,0,0,1,0,1,0,2,1,1,1,0
1,0,0,21,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3357,0,0,0,1,0,1,0,0,4,0,1,0,0,1,0,2,0,0,1,1,0,0,1,1,0,0,1,1,1,1,0,1
1,0,0,24,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3632,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,4,0,0,1,1,0,1,0,1,0,0,1,1,1,2,0,1
0,0,0,18,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1808,1,0,0,0,0,0,0,1,4,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1
0,1,0,48,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12204,0,0,0,0,0,0,1,0,2,0,0,1,0,1,0,2,0,0,1,1,0,0,1,1,0,0,0,1,2,1,0,0
0,1,0,60,0,0,0,1,0,0,0,1,0,0,0,0,0,0,9157,0,0,0,0,0,0,1,0,2,0,0,1,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1
1,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3676,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,3,1,0,0,0,0,1,0,3,0,0,1,2,1,1,0,1
0,1,0,30,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3441,0,1,0,0,0,0,1,0,2,0,1,0,0,0,1,4,0,0,1,0,0,1,0,1,0,0,1,1,1,1,1,1
0,0,0,12,0,0,1,0,1,0,0,0,0,0,0,0,0,0,640,1,0,0,0,0,0,1,0,4,1,0,0,0,1,0,2,1,0,0,0,0,0,1,1,0,1,0,1,1,1,0,0
0,1,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3652,1,0,0,0,0,0,0,1,2,0,0,1,0,1,0,3,0,1,0,0,0,0,1,2,0,0,1,1,1,1,0,1
0,0,0,18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1530,1,0,0,0,0,0,1,0,3,0,0,1,0,1,0,2,0,1,0,1,0,0,1,2,0,0,1,1,1,1,1,1
0,0,0,48,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3914,0,0,0,0,0,0,1,0,4,1,0,0,0,1,0,2,1,0,0,1,0,0,1,1,0,0,1,1,1,1,1,1
1,0,0,12,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1858,1,0,0,0,0,1,0,0,4,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,1,1,1,0,1
1,0,0,18,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2600,1,0,0,0,0,0,1,0,4,0,0,1,0,1,0,4,0,0,0,0,0,0,0,2,0,0,1,1,1,1,1,0
0,0,0,15,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1979,0,0,0,0,0,0,0,0,4,0,0,1,0,1,0,2,0,0,1,0,0,0,1,1,0,0,1,1,1,1,0,1
0,0,1,6,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2116,1,0,0,0,0,0,1,0,2,0,0,1,0,1,0,2,1,0,0,0,0,0,1,1,0,0,1,1,2,1,0,0
0,1,0,9,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1437,0,1,0,0,0,0,0,1,2,0,0,1,0,1,0,3,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1
0,0,0,42,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4042,0,0,1,0,0,0,1,0,4,0,0,1,0,1,0,4,1,0,0,0,0,0,1,2,0,0,1,1,2,1,0,1
0,0,0,9,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3832,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,4,1,0,0,0,0,0,1,1,0,1,0,1,1,1,0,0
1,0,0,24,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3660,1,0,0,0,0,0,1,0,2,0,1,0,0,1,0,4,0,0,1,0,0,0,1,1,0,0,1,1,1,1,0,1
1,0,0,18,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1553,1,0,0,0,0,0,1,0,4,0,0,1,0,1,0,3,0,0,1,1,0,0,1,1,0,0,1,1,1,1,1,0
0,1,0,15,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1444,0,0,0,0,0,1,0,0,4,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,1,1,1,0,1
0,0,0,9,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1980,1,0,0,0,0,1,0,0,2,0,1,0,0,0,1,2,0,0,1,0,0,1,0,2,0,0,1,1,1,1,1,1
0,1,0,24,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1355,1,0,0,0,0,1,0,0,3,0,1,0,0,1,0,4,0,0,1,0,0,0,1,1,0,1,0,1,2,1,1,1
0,0,0,12,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1393,1,0,0,0,0,0,0,0,4,0,0,1,0,1,0,4,0,1,0,1,0,0,1,3,0,0,1,2,2,1,0,0
0,0,0,24,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1376,0,0,1,0,0,0,0,1,4,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,1,1,1,0,1
0,0,0,60,0,0,0,1,0,0,0,1,0,0,0,0,0,0,15653,1,0,0,0,0,0,0,1,2,0,0,1,0,1,0,4,0,0,1,0,0,0,1,2,0,0,1,1,2,1,0,1
0,0,0,12,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1493,1,0,0,0,0,1,0,0,4,0,1,0,0,1,0,3,0,0,1,0,0,0,1,1,0,0,1,2,1,1,0,1
1,0,0,42,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4370,1,0,0,0,0,0,0,1,3,0,0,1,0,1,0,2,0,1,0,1,0,0,1,2,0,0,1,2,2,1,1,1
1,0,0,18,0,0,1,0,0,0,0,0,0,0,1,0,0,0,750,1,0,0,0,1,0,0,0,4,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1
0,1,0,15,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1308,1,0,0,0,0,0,0,0,4,0,0,1,0,1,0,4,0,0,1,0,0,0,1,2,0,1,0,1,1,1,0,1
0,0,0,15,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4623,0,1,0,0,0,0,1,0,3,0,0,1,0,1,0,2,0,1,0,0,0,0,1,1,0,0,0,1,2,1,1,0
0,0,0,24,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1851,1,0,0,0,0,0,0,1,4,0,0,0,1,0,0,2,0,0,1,0,0,0,1,2,0,0,1,1,2,1,0,1
1,0,0,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1880,1,0,0,0,0,0,0,1,4,0,0,0,1,1,0,1,0,1,0,0,0,0,1,2,0,0,0,1,2,1,0,1
0,0,0,36,0,0,0,1,0,0,0,0,0,0,0,0,0,1,7980,0,0,0,0,0,1,0,0,4,0,0,1,0,1,0,4,0,0,1,0,0,1,0,2,0,0,1,1,2,1,1,1
1,0,0,30,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4583,1,0,0,0,0,0,1,0,2,1,0,0,0,0,0,2,1,0,0,0,0,0,1,2,0,0,1,1,1,1,0,1
0,0,0,12,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1386,0,0,1,0,0,0,1,0,2,0,1,0,0,1,0,2,0,1,0,0,0,0,1,1,0,0,1,1,1,1,1,1
0,0,1,24,0,0,1,0,1,0,0,0,0,0,0,0,0,0,947,1,0,0,0,0,0,0,1,4,0,0,1,0,1,0,3,0,0,0,1,0,0,0,1,0,0,1,2,1,1,1,1
1,0,0,12,0,0,1,0,0,0,0,0,0,0,1,0,0,0,684,1,0,0,0,0,0,1,0,4,0,0,1,0,1,0,4,0,0,1,0,0,1,0,1,0,1,0,2,1,1,1,0
1,0,0,48,0,0,1,0,0,0,0,0,0,0,1,0,0,0,7476,1,0,0,0,0,0,0,1,4,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2,1,0,0
0,1,0,12,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1922,1,0,0,0,0,0,1,0,4,0,0,1,0,1,0,2,0,1,0,0,0,0,1,1,0,1,0,1,1,1,1,1
1,0,0,24,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2303,1,0,0,0,0,0,0,0,4,0,0,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,1,1,1,1,1,0
0,1,0,36,0,0,0,1,1,0,0,0,0,0,0,0,0,0,8086,0,1,0,0,0,0,0,0,2,0,0,1,0,1,0,4,0,0,1,0,0,0,1,4,0,0,0,1,2,1,1,0
0,0,0,24,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2346,1,0,0,0,0,0,0,1,4,0,0,1,0,1,0,3,0,0,1,0,0,0,1,2,0,0,1,1,2,1,0,1
1,0,0,14,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3973,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,4,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1
0,1,0,12,0,0,1,0,1,0,0,0,0,0,0,0,0,0,888,1,0,0,0,0,0,0,0,4,0,0,1,0,1,0,4,0,0,1,1,0,0,1,1,0,1,0,2,1,1,1,0
0,0,0,48,0,0,1,0,0,0,0,1,0,0,0,0,0,0,10222,0,0,0,0,0,0,0,1,4,0,0,1,0,1,0,3,0,0,1,0,1,0,1,1,0,0,1,1,2,1,0,1
0,1,0,30,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4221,1,0,0,0,0,0,1,0,2,0,1,0,0,1,0,1,0,0,1,0,0,0,1,2,0,0,1,1,1,1,0,1
0,1,0,18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6361,1,0,0,0,0,0,0,0,2,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,1,2,1,0,0
0,0,1,12,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1297,1,0,0,0,0,0,1,0,3,0,0,0,1,1,0,4,1,0,0,0,0,1,0,1,0,0,1,1,1,1,0,1
1,0,0,12,0,0,1,0,1,0,0,0,0,0,0,0,0,0,900,0,0,0,0,0,0,1,0,4,0,0,0,1,1,0,2,0,0,1,0,0,0,1,1,0,0,1,1,1,1,1,1
0,0,0,21,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2241,1,0,0,0,0,0,0,0,4,0,0,1,0,1,0,2,1,0,0,0,0,0,1,2,0,0,1,1,1,1,0,0
