"age","agesq","priors_count","sexbin","chargebin","jailtime","is_recid","racebin"
26,676,6,1,1,4,1,1
36,1296,3,0,1,1,1,0
23,529,0,1,1,1,0,0
22,484,0,1,1,1,1,1
26,676,0,1,1,2,0,1
25,625,1,1,1,0,0,1
28,784,0,1,0,1,1,1
56,3136,1,1,1,1,0,1
36,1296,0,1,1,280,0,1
51,2601,0,1,0,2,0,0
35,1225,9,0,1,174,0,1
24,576,0,1,0,1,1,0
27,729,6,1,0,1,1,1
22,484,2,1,1,1,1,0
23,529,4,0,0,133,1,0
27,729,0,0,0,0,1,0
31,961,8,1,1,1,1,1
25,625,3,1,1,8,0,0
52,2704,0,0,0,1,0,0
24,576,0,0,1,1,0,0
38,1444,2,1,1,1,0,0
20,400,3,1,1,21,1,1
34,1156,2,1,1,1,0,1
25,625,11,1,0,30,1,1
24,576,0,0,1,1,0,0
49,2401,4,1,0,17,1,0
27,729,15,1,1,30,1,1
28,784,10,1,1,20,1,1
55,3025,0,1,1,1,0,0
47,2209,3,1,0,13,1,0
55,3025,10,1,0,4,1,1
22,484,0,1,1,1,1,1
32,1024,9,1,1,112,1,1
55,3025,0,1,1,1,1,0
23,529,3,1,0,6,0,1
54,2916,2,1,1,29,1,0
27,729,0,1,0,1,1,1
29,841,5,0,1,1,1,1
45,2025,0,0,0,1,0,0
40,1600,4,1,1,33,1,0
38,1444,7,1,1,7,1,1
26,676,3,1,1,13,1,1
37,1369,0,0,1,1,0,1
41,1681,1,1,1,1,0,0
57,3249,1,1,1,1,0,1
34,1156,3,1,0,1,0,1
29,841,1,1,1,1,1,1
22,484,1,1,1,8,1,0
22,484,0,0,0,1,1,1
21,441,0,1,0,45,0,1
56,3136,1,1,0,1,0,0
48,2304,4,1,1,1,0,1
27,729,2,1,1,7,1,0
23,529,5,1,1,1,1,1
47,2209,3,1,1,11,1,1
33,1089,6,1,0,2,1,1
58,3364,1,1,1,2,0,0
33,1089,1,0,1,1,0,1
40,1600,2,0,0,101,0,1
22,484,0,1,1,1,1,0
39,1521,2,1,1,8,0,0
35,1225,1,1,1,0,0,0
43,1849,7,1,1,2,1,1
26,676,2,1,1,1,1,1
39,1521,1,0,1,7,0,0
36,1296,16,1,0,1,1,1
21,441,0,1,0,1,1,0
53,2809,6,1,1,1,1,1
37,1369,0,1,1,1,0,0
21,441,1,1,1,2,1,1
28,784,1,1,1,1,0,1
21,441,1,1,1,157,0,1
56,3136,0,1,1,6,0,1
30,900,3,1,0,1,0,0
27,729,0,1,1,47,1,0
27,729,1,1,1,2,0,1
41,1681,7,1,0,1,1,1
30,900,7,0,0,1,1,1
32,1024,7,1,1,1,1,1
32,1024,3,1,1,1,0,1
34,1156,5,0,1,1,1,0
46,2116,3,1,1,2,0,1
24,576,1,1,1,1,1,1
32,1024,7,1,1,51,1,1
43,1849,6,1,1,10,1,0
50,2500,3,1,1,12,0,0
30,900,4,1,1,96,1,0
37,1369,3,1,0,1,0,1
40,1600,3,1,0,40,0,0
53,2809,0,0,0,0,0,0
33,1089,4,1,0,1,0,1
22,484,0,0,0,1,0,1
27,729,2,1,0,1,1,1
25,625,5,1,0,4,1,1
24,576,2,1,1,1,0,0
24,576,2,0,1,3,1,1
26,676,1,0,1,2,0,1
26,676,3,0,1,1,1,1
20,400,0,1,1,2,1,0
27,729,4,1,0,0,1,1
24,576,1,1,1,1,1,0
26,676,8,1,1,1,1,1
26,676,5,1,0,6,0,0
64,4096,13,1,0,1,0,1
24,576,0,1,1,1,0,0
57,3249,0,0,0,1,0,0
46,2116,0,0,0,2,0,0
56,3136,16,1,1,1,0,1
39,1521,0,0,0,0,0,0
68,4624,4,1,0,11,0,0
28,784,1,1,0,1,1,1
39,1521,19,1,0,1,1,1
38,1444,0,1,0,1,0,0
25,625,3,0,0,1,0,1
25,625,2,1,1,1,0,0
21,441,3,1,1,10,1,1
31,961,2,1,1,16,0,0
33,1089,3,1,1,7,1,1
26,676,20,1,1,44,1,1
35,1225,13,0,1,2,0,1
34,1156,19,1,0,1,0,1
42,1764,1,0,1,1,0,1
26,676,9,1,1,2,1,1
36,1296,2,1,1,3,1,1
41,1681,24,1,1,1,1,1
27,729,0,1,1,1,0,0
45,2025,3,1,1,0,1,0
34,1156,5,1,1,1,1,0
25,625,6,1,1,0,1,0
24,576,2,1,0,1,1,1
27,729,2,1,1,83,0,1
30,900,2,1,0,0,1,0
22,484,3,1,1,1,1,0
27,729,0,1,1,1,0,1
41,1681,19,1,1,48,1,1
30,900,0,1,1,1,0,0
24,576,3,1,1,76,1,1
39,1521,0,1,0,1,1,1
32,1024,3,0,1,1,1,1
29,841,0,0,1,343,1,0
26,676,24,1,1,0,1,1
24,576,2,1,1,1,1,1
20,400,4,1,1,376,1,1
25,625,1,1,0,1,1,1
31,961,0,0,1,1,1,0
25,625,0,1,0,0,1,1
41,1681,0,1,1,1,1,0
25,625,0,1,1,1,0,0
25,625,2,1,1,1,1,1
22,484,1,1,1,0,1,1
25,625,0,0,1,5,0,1
38,1444,0,1,0,1,0,1
49,2401,4,0,0,4,0,0
35,1225,2,0,0,2,0,0
21,441,1,1,1,1,0,0
24,576,11,0,0,77,1,1
28,784,3,1,1,51,0,0
34,1156,4,1,1,1,1,1
57,3249,8,1,0,5,1,1
40,1600,15,1,1,72,1,1
22,484,2,1,0,1,1,1
37,1369,3,1,0,1,1,1
43,1849,0,0,1,0,0,1
26,676,5,1,1,0,1,1
24,576,2,1,1,1,1,0
56,3136,1,1,1,1,1,0
23,529,2,1,1,2,1,1
43,1849,12,1,1,52,0,0
21,441,0,1,1,2,1,1
51,2601,2,1,1,25,0,1
20,400,0,1,0,12,1,1
42,1764,17,1,1,33,1,1
30,900,2,0,0,1,0,1
28,784,4,1,0,1,1,0
24,576,9,0,0,9,1,0
22,484,1,1,1,38,1,1
50,2500,1,1,1,1,0,0
30,900,5,1,0,1,1,1
28,784,0,1,1,1,1,0
21,441,3,1,1,1,1,1
51,2601,0,0,1,2,0,0
21,441,1,1,1,3,0,1
29,841,0,1,1,1,1,0
43,1849,0,1,0,1,0,0
22,484,1,1,1,2,0,1
52,2704,0,1,1,5,1,1
36,1296,0,1,1,1,0,1
24,576,0,1,1,1,0,1
26,676,5,1,1,1,0,1
27,729,8,1,0,0,1,1
19,361,0,1,0,2,1,0
26,676,2,1,1,0,0,0
29,841,0,0,1,1,0,1
29,841,20,0,1,56,1,0
38,1444,1,1,1,78,1,1
34,1156,5,1,1,0,0,1
29,841,1,0,0,1,0,1
24,576,1,1,1,1,1,1
50,2500,0,1,1,1,0,0
24,576,0,0,0,1,1,1
31,961,0,0,1,0,0,1
36,1296,13,1,1,2,1,1
32,1024,13,1,0,39,1,1
42,1764,1,1,0,17,1,1
22,484,0,1,1,1,0,1
26,676,5,1,1,27,1,1
26,676,10,1,1,1,1,1
53,2809,3,1,0,3,1,0
23,529,2,1,1,2,1,1
22,484,0,1,1,1,0,0
27,729,0,1,0,1,0,0
42,1764,2,1,1,1,1,0
31,961,4,1,1,4,1,1
80,6400,0,1,0,1,0,0
68,4624,6,1,0,3,0,1
23,529,1,1,1,2,0,1
36,1296,4,1,1,2,1,1
24,576,0,1,1,16,0,0
21,441,0,1,1,1,1,0
26,676,3,1,0,1,1,1
30,900,8,0,1,45,1,1
36,1296,1,1,1,1,0,0
21,441,0,1,1,34,1,1
31,961,1,0,0,1,0,1
20,400,0,0,1,2,1,1
49,2401,4,1,0,4,1,0
24,576,0,1,1,2,0,0
20,400,0,1,1,1,1,1
44,1936,1,1,0,1,1,0
25,625,1,0,1,13,0,1
41,1681,11,1,1,118,1,0
25,625,1,1,1,1,0,1
33,1089,0,1,1,1,0,1
20,400,0,1,1,1,1,1
21,441,1,1,1,1,1,1
44,1936,3,1,1,1,0,0
23,529,1,1,1,10,1,1
35,1225,0,1,0,57,1,1
41,1681,0,0,0,1,0,1
30,900,1,1,1,22,0,1
36,1296,7,1,1,2,1,1
26,676,1,1,1,1,1,1
23,529,0,1,0,1,1,0
43,1849,9,0,0,2,0,1
30,900,3,1,1,1,1,1
44,1936,1,1,1,0,1,0
39,1521,1,1,1,1,0,0
31,961,6,1,1,1,1,1
63,3969,5,1,0,4,0,0
66,4356,11,0,1,6,1,1
24,576,3,1,1,1,0,0
21,441,2,1,0,27,1,0
48,2304,0,0,1,2,0,0
37,1369,0,1,1,13,0,1
21,441,0,1,0,1,1,1
64,4096,0,0,0,1,0,0
22,484,0,1,0,1,0,0
43,1849,8,1,1,2,0,0
25,625,3,1,1,19,1,0
33,1089,10,1,1,118,0,0
26,676,1,1,1,1,0,1
33,1089,1,0,0,1,0,0
44,1936,0,1,1,2,0,1
31,961,0,1,1,1,0,1
50,2500,9,1,0,1,1,0
33,1089,16,1,1,6,1,1
31,961,1,1,1,0,1,1
43,1849,2,0,0,17,0,1
27,729,0,1,0,0,1,1
31,961,6,1,0,1,1,1
26,676,2,1,1,148,1,1
20,400,4,1,1,2,1,1
29,841,6,1,1,26,0,1
31,961,11,1,1,0,1,1
59,3481,0,1,0,1,0,0
49,2401,1,1,0,0,1,1
36,1296,11,1,0,2,1,0
23,529,1,0,1,1,0,1
46,2116,26,1,1,167,1,0
59,3481,2,1,0,7,1,0
34,1156,0,1,1,0,0,1
54,2916,1,1,1,1,0,1
24,576,3,1,1,1,1,1
22,484,0,1,1,1,1,0
36,1296,0,1,1,0,0,1
61,3721,0,1,0,1,0,0
38,1444,0,0,0,1,0,1
32,1024,0,1,1,1,0,1
37,1369,1,1,1,8,1,0
21,441,4,1,1,61,0,1
57,3249,0,1,1,1,1,1
68,4624,2,1,1,0,0,1
24,576,0,1,0,2,0,1
46,2116,3,1,1,1,1,1
41,1681,1,1,1,58,1,0
25,625,8,1,1,0,1,1
24,576,7,1,1,1,1,1
41,1681,1,1,1,3,0,1
33,1089,1,1,1,3,0,0
23,529,0,1,1,1,0,1
47,2209,28,0,1,118,1,0
51,2601,0,0,1,1,0,0
36,1296,1,1,0,1,0,0
43,1849,0,1,0,0,0,1
26,676,4,1,1,2,1,1
60,3600,1,1,1,1,0,1
24,576,0,1,0,1,1,1
20,400,0,1,1,1,1,0
28,784,0,0,0,1,0,0
28,784,7,1,1,2,1,1
58,3364,2,1,0,83,1,0
24,576,2,0,1,2,1,1
37,1369,0,1,1,1,0,1
28,784,8,1,1,3,1,1
46,2116,14,1,1,1,1,0
45,2025,2,1,0,3,0,0
20,400,2,1,1,10,1,1
52,2704,0,1,0,1,0,1
29,841,0,1,0,1,0,1
34,1156,11,1,1,1,1,1
24,576,0,1,1,23,1,1
28,784,6,1,1,81,1,1
28,784,2,1,1,2,1,1
29,841,0,1,1,0,0,1
55,3025,2,0,1,3,0,0
24,576,3,1,1,18,1,0
20,400,0,1,1,1,0,1
23,529,0,1,0,32,0,1
44,1936,6,1,1,195,1,1
34,1156,8,1,1,5,1,1
55,3025,0,1,0,1,1,1
23,529,0,0,1,1,1,1
23,529,3,0,1,5,1,1
77,5929,0,1,0,0,0,1
52,2704,3,1,0,1,0,0
34,1156,8,1,1,2,1,1
30,900,2,1,0,1,1,0
30,900,3,1,0,6,1,1
26,676,0,1,1,0,1,1
51,2601,1,0,0,1,0,0
34,1156,2,1,1,12,1,1
23,529,0,1,1,5,0,0
32,1024,2,1,1,1,0,0
38,1444,8,1,0,16,0,1
21,441,0,1,1,1,1,1
53,2809,8,1,0,4,1,0
34,1156,1,1,1,51,0,0
25,625,5,1,1,2,1,0
54,2916,1,1,0,1,0,1
25,625,2,1,0,0,1,0
22,484,0,1,1,1,1,1
23,529,2,0,1,1,1,1
27,729,1,1,0,28,1,0
45,2025,7,1,1,1,0,1
31,961,9,0,1,27,1,0
45,2025,1,1,0,0,0,0
28,784,12,1,1,2,0,1
24,576,1,1,1,0,1,1
28,784,6,0,0,31,1,0
41,1681,2,1,1,0,0,1
35,1225,3,1,0,1,1,1
20,400,1,1,1,15,1,1
32,1024,19,1,1,1,1,1
28,784,2,1,1,31,0,1
33,1089,7,1,1,1,1,1
26,676,8,1,1,14,1,1
22,484,1,1,0,1,1,1
25,625,4,0,1,1,0,1
23,529,1,0,0,0,0,0
30,900,2,1,1,1,1,1
25,625,11,1,0,532,1,1
33,1089,3,1,1,12,1,1
35,1225,3,1,0,1,1,0
34,1156,13,1,1,19,1,0
37,1369,2,1,1,1,1,1
55,3025,0,0,1,6,1,0
43,1849,1,1,0,1,0,0
27,729,27,1,0,0,1,1
26,676,7,1,1,1,0,1
42,1764,4,0,0,0,1,0
41,1681,1,1,1,62,0,0
21,441,2,1,0,21,1,1
30,900,4,1,0,1,1,1
30,900,1,1,1,1,0,0
45,2025,0,0,1,1,1,0
23,529,2,1,1,7,1,1
31,961,2,0,1,176,1,1
40,1600,8,1,0,43,1,1
33,1089,1,1,1,1,0,1
40,1600,11,1,0,0,1,1
56,3136,1,1,1,15,0,0
21,441,0,1,0,1,1,1
51,2601,4,1,1,2,0,1
36,1296,0,1,0,1,0,0
30,900,0,1,0,0,0,0
21,441,0,0,1,1,0,0
41,1681,3,1,0,2,1,1
22,484,0,0,1,1,1,0
40,1600,2,0,1,1,0,1
37,1369,2,1,1,7,0,1
37,1369,0,0,1,1,0,1
23,529,2,0,1,1,1,1
19,361,1,1,1,4,1,1
26,676,1,1,1,1,1,0
25,625,0,1,0,1,0,1
39,1521,17,1,1,35,1,0
36,1296,0,1,1,1,1,0
26,676,6,1,0,10,0,1
51,2601,8,1,0,3,1,1
20,400,0,1,1,30,0,1
43,1849,0,0,0,1,0,0
22,484,0,1,1,33,1,1
24,576,0,0,0,1,1,0
35,1225,2,1,1,1,0,1
55,3025,0,1,0,1,0,0
52,2704,0,0,0,0,0,1
33,1089,0,0,0,7,0,1
32,1024,3,1,1,37,1,1
20,400,5,1,1,2,1,1
67,4489,8,1,1,2,0,1
31,961,7,1,0,1,0,1
21,441,0,1,1,29,1,0
30,900,4,1,0,5,0,1
55,3025,0,1,0,1,0,0
25,625,0,1,1,1,0,1
25,625,0,1,1,0,0,1
27,729,10,1,1,1,1,1
22,484,0,1,1,0,0,1
37,1369,8,1,1,1,0,1
68,4624,7,1,1,5,1,0
37,1369,0,1,1,1,0,0
22,484,5,1,0,1,1,0
30,900,4,1,0,1,0,1
34,1156,1,1,0,2,0,1
37,1369,4,1,0,1,1,0
41,1681,8,0,1,65,1,1
36,1296,2,1,0,1,0,0
26,676,2,1,1,1,0,0
24,576,0,1,1,15,0,0
27,729,0,1,1,2,0,1
37,1369,0,0,0,1,0,0
23,529,3,1,1,43,1,1
58,3364,5,1,0,3,0,0
62,3844,1,0,0,1,1,0
41,1681,0,0,1,1,0,1
33,1089,0,1,0,0,0,1
33,1089,12,1,1,1,1,1
41,1681,14,1,1,0,1,1
26,676,3,1,1,1,1,0
33,1089,0,0,1,1,0,0
25,625,0,1,0,1,0,1
37,1369,0,1,0,1,1,1
23,529,11,1,1,4,1,0
21,441,0,1,0,1,0,1
45,2025,21,1,1,1,1,0
37,1369,13,1,1,1,0,0
24,576,2,1,0,4,0,1
35,1225,0,1,1,2,0,1
22,484,0,0,1,7,1,1
29,841,10,1,1,3,1,0
41,1681,6,1,1,2,1,1
51,2601,19,1,1,3,1,1
26,676,1,0,1,1,1,1
46,2116,2,1,0,4,0,1
41,1681,0,1,1,4,0,0
31,961,9,1,1,470,1,0
25,625,2,1,1,1,0,1
27,729,1,1,0,2,0,1
31,961,13,1,1,2,1,1
23,529,0,1,0,0,0,0
52,2704,7,1,0,1,1,1
29,841,6,1,1,22,1,1
40,1600,10,1,1,5,1,0
49,2401,0,0,1,1,0,0
49,2401,8,1,1,24,0,0
24,576,3,1,1,0,1,1
41,1681,7,1,0,2,1,1
27,729,3,0,0,1,1,1
40,1600,1,1,1,0,1,1
47,2209,0,1,0,1,1,0
20,400,0,0,1,0,1,0
21,441,2,1,0,36,1,1
44,1936,8,1,0,10,1,1
41,1681,0,1,0,0,0,0
31,961,5,1,0,1,1,1
67,4489,0,0,1,2,0,1
42,1764,1,1,0,0,0,0
25,625,0,1,1,34,0,1
23,529,6,1,1,6,1,0
27,729,13,1,1,1,1,1
23,529,2,1,1,1,0,1
33,1089,2,1,1,2,0,0
41,1681,0,1,0,1,0,0
31,961,1,0,1,1,0,0
21,441,2,1,1,29,1,1
53,2809,5,1,1,298,0,1
36,1296,1,1,0,0,0,1
58,3364,10,1,0,0,1,0
62,3844,0,1,1,3,0,0
25,625,4,1,1,1,0,0
51,2601,15,1,1,34,1,1
46,2116,2,1,1,8,0,0
28,784,4,1,0,1,1,1
24,576,2,1,1,2,1,0
32,1024,6,1,1,0,0,0
23,529,2,1,1,1,1,1
58,3364,0,0,0,0,0,0
59,3481,8,1,1,9,1,1
20,400,0,1,1,1,1,1
57,3249,0,1,0,0,1,0
37,1369,1,1,1,0,1,0
43,1849,0,1,1,1,1,1
36,1296,1,0,0,1,0,1
59,3481,0,1,0,0,0,0
35,1225,4,1,1,31,1,0
29,841,5,1,1,3,1,1
21,441,0,0,0,1,0,1
28,784,0,1,0,2,0,0
34,1156,5,1,0,3,1,1
42,1764,16,0,1,24,0,1
21,441,3,1,1,1,1,1
69,4761,1,1,1,1,1,1
49,2401,1,0,0,0,0,0
24,576,0,0,0,1,0,0
27,729,4,1,1,34,1,1
55,3025,1,0,0,2,0,1
24,576,7,1,0,3,1,1
21,441,1,1,1,1,0,0
28,784,0,1,1,37,1,0
34,1156,4,1,0,0,0,1
27,729,2,1,1,2,1,1
37,1369,12,1,0,52,0,1
23,529,0,1,1,0,0,0
27,729,5,1,1,1,1,1
50,2500,1,1,1,1,0,1
22,484,1,1,1,3,0,1
43,1849,1,1,1,32,1,1
29,841,0,1,0,1,1,0
61,3721,1,1,1,4,1,0
34,1156,1,1,1,23,0,1
31,961,16,1,1,1,1,1
21,441,0,1,1,0,0,0
23,529,1,1,1,7,1,1
24,576,1,1,0,14,1,1
30,900,1,1,1,0,0,1
32,1024,17,1,1,113,1,1
61,3721,0,1,0,6,0,0
27,729,3,1,0,3,0,0
60,3600,0,1,0,1,0,0
23,529,1,1,0,4,0,1
40,1600,0,1,0,1,0,0
30,900,0,1,1,6,0,0
20,400,0,0,1,1,0,1
24,576,0,1,0,1,1,1
30,900,5,1,0,1,0,1
20,400,0,0,0,0,1,1
25,625,0,1,0,2,0,1
38,1444,0,1,0,0,1,0
29,841,0,1,1,1,1,1
38,1444,1,0,0,16,1,0
27,729,1,1,1,1,1,1
21,441,0,1,0,1,1,0
24,576,1,1,1,141,0,1
53,2809,3,1,1,198,1,0
36,1296,4,1,1,1,1,0
64,4096,8,1,0,1,1,1
23,529,0,1,0,1,1,1
26,676,3,1,0,0,0,0
48,2304,0,1,1,33,0,0
21,441,0,1,1,1,0,1
20,400,0,1,1,2,1,1
37,1369,17,1,0,46,0,1
51,2601,8,1,1,1,1,0
47,2209,2,1,1,1,1,0
27,729,2,1,1,40,1,1
45,2025,16,1,1,1,0,1
41,1681,0,1,1,1,1,0
31,961,3,1,0,2,1,0
39,1521,1,1,1,1,0,0
33,1089,0,1,1,1,0,0
21,441,1,0,1,1,1,1
27,729,3,1,0,38,0,1
24,576,0,0,0,0,0,0
29,841,3,1,0,1,1,1
21,441,0,1,1,1,1,0
31,961,14,0,1,1,0,0
62,3844,0,1,0,1,0,0
39,1521,3,1,1,1,1,0
56,3136,2,1,0,16,0,0
28,784,6,1,1,1,0,1
26,676,6,0,1,3,1,1
24,576,5,1,1,7,1,1
28,784,7,1,1,2,0,1
36,1296,1,0,0,1,0,1
38,1444,0,0,0,1,0,0
23,529,1,1,1,1,0,1
28,784,5,1,0,26,1,0
29,841,7,0,1,8,1,0
29,841,0,1,0,2,0,1
29,841,11,1,1,2,1,1
34,1156,8,1,0,1,1,1
26,676,6,1,1,2,1,1
58,3364,0,1,1,2,0,1
48,2304,0,1,0,1,1,0
30,900,1,1,1,1,1,1
44,1936,0,1,1,3,0,1
36,1296,5,1,1,4,0,0
29,841,11,0,1,23,1,1
53,2809,3,1,1,6,1,1
35,1225,8,1,0,9,0,1
39,1521,3,0,1,1,0,0
26,676,2,0,1,33,1,0
26,676,10,1,1,1,1,1
28,784,8,1,0,1,1,1
21,441,3,0,0,1,1,0
37,1369,8,1,1,14,1,1
22,484,12,1,1,35,1,1
28,784,12,1,1,76,1,1
56,3136,0,0,0,1,0,0
30,900,0,1,1,0,0,0
27,729,2,1,1,3,0,1
27,729,6,0,1,1,0,0
43,1849,15,1,0,1,1,1
53,2809,5,0,1,2,0,1
27,729,6,1,1,1,1,1
26,676,6,1,0,2,0,1
24,576,1,0,1,1,0,0
30,900,0,1,1,0,0,1
26,676,4,1,1,1,1,1
24,576,3,1,0,0,1,1
54,2916,4,1,1,2,0,1
36,1296,13,0,1,33,1,1
21,441,1,1,1,1,1,1
26,676,10,1,1,1,1,0
26,676,10,1,0,1,1,0
45,2025,0,1,1,1,0,0
47,2209,1,1,0,1,0,0
31,961,2,1,1,2,0,1
21,441,0,1,1,2,1,1
28,784,1,0,0,1,1,1
29,841,9,1,1,2,1,0
28,784,2,1,1,1,0,1
25,625,1,0,0,1,1,0
22,484,0,1,1,1,1,1
21,441,0,0,1,1,0,1
48,2304,0,1,1,68,1,0
25,625,4,1,1,170,1,1
37,1369,7,1,1,1,0,1
31,961,5,1,1,0,1,0
24,576,0,1,0,1,0,1
30,900,15,1,1,94,1,1
47,2209,5,1,0,5,0,0
66,4356,2,1,0,57,0,0
51,2601,21,1,1,449,1,1
28,784,3,0,1,0,1,0
35,1225,1,1,0,1,0,1
24,576,0,1,1,2,0,1
36,1296,0,1,1,1,0,0
21,441,0,1,1,1,1,1
27,729,7,1,1,35,1,1
28,784,18,1,1,0,1,1
39,1521,16,1,1,35,1,0
19,361,0,1,1,1,1,1
40,1600,2,1,1,1,0,1
30,900,5,1,1,3,1,0
28,784,0,1,1,1,1,0
27,729,0,1,0,2,0,0
25,625,7,1,1,18,0,1
24,576,0,0,1,1,0,1
44,1936,0,1,1,4,0,0
44,1936,0,1,1,1,0,1
23,529,0,0,0,1,0,1
31,961,2,0,1,1,1,0
27,729,0,1,1,0,0,1
26,676,1,0,1,0,1,0
57,3249,16,1,0,12,1,1
55,3025,0,1,1,1,0,0
36,1296,7,0,1,7,1,0
30,900,18,1,0,1,1,1
34,1156,0,1,1,33,1,1
24,576,1,1,1,1,0,1
42,1764,7,1,1,1,0,1
34,1156,12,0,1,3,1,0
40,1600,6,1,1,1,0,0
31,961,3,1,0,0,1,0
27,729,1,1,0,31,0,0
37,1369,3,1,0,81,0,1
25,625,1,1,1,0,0,1
45,2025,2,1,1,8,0,0
31,961,1,1,1,1,0,0
23,529,0,1,1,4,0,1
21,441,0,1,1,2,0,1
28,784,6,1,0,5,1,1
35,1225,0,1,1,1,0,1
29,841,4,1,1,2,1,1
23,529,2,1,1,1,1,1
28,784,7,1,1,1,1,1
34,1156,0,0,0,2,1,0
32,1024,5,0,1,5,1,0
25,625,2,1,1,1,0,1
34,1156,15,1,1,1,0,0
47,2209,4,1,1,1,1,1
30,900,4,0,1,1,0,1
22,484,0,1,0,1,1,0
47,2209,7,0,1,1,1,1
37,1369,3,1,1,242,0,0
37,1369,8,1,0,1,0,1
26,676,7,1,1,3,1,1
31,961,0,0,0,4,0,0
20,400,0,1,1,1,1,0
22,484,0,1,1,50,1,1
33,1089,14,1,1,2,1,1
30,900,1,1,0,1,0,1
27,729,5,1,1,6,1,0
24,576,2,1,0,2,1,1
29,841,0,1,0,1,0,1
24,576,0,1,1,2,0,0
36,1296,1,0,1,1,0,1
23,529,0,1,0,1,1,1
21,441,1,1,1,1,1,1
29,841,6,1,1,1,1,1
29,841,4,1,0,1,1,1
26,676,0,0,0,6,0,1
50,2500,7,0,0,8,1,0
32,1024,1,1,1,99,0,1
30,900,1,1,1,84,0,1
25,625,0,1,1,1,0,1
44,1936,10,0,1,6,1,0
58,3364,0,1,1,1,1,1
24,576,5,1,1,0,0,1
20,400,1,1,1,1,1,1
29,841,0,1,0,1,1,0
21,441,1,1,1,1,0,0
46,2116,1,0,1,30,0,0
29,841,17,1,1,15,1,1
30,900,0,1,1,1,1,1
55,3025,8,1,1,2,1,1
47,2209,2,1,0,28,0,0
30,900,13,1,1,475,1,1
24,576,4,1,1,1,1,1
45,2025,0,1,1,2,1,0
26,676,2,1,0,2,0,1
42,1764,0,0,0,1,0,0
34,1156,1,1,0,2,0,1
21,441,0,1,0,1,1,1
69,4761,2,0,0,0,0,0
24,576,5,1,1,6,1,0
45,2025,1,1,0,1,0,1
25,625,8,1,0,1,1,1
52,2704,2,1,0,11,0,1
30,900,0,1,1,1,0,0
38,1444,2,1,0,10,1,1
23,529,4,1,1,1,1,1
22,484,0,0,1,1,0,1
35,1225,6,1,1,1,0,1
24,576,0,1,1,1,1,1
35,1225,1,1,0,64,1,1
25,625,2,1,1,1,0,1
58,3364,3,1,0,0,0,0
27,729,7,1,1,2,1,1
24,576,6,1,1,46,1,1
33,1089,2,1,0,0,0,0
44,1936,4,1,1,1,0,0
30,900,3,1,1,2,0,1
28,784,0,1,1,1,0,0
34,1156,1,1,1,1,0,1
26,676,1,1,1,4,1,1
23,529,0,1,1,2,0,1
29,841,11,1,1,49,1,0
31,961,0,1,0,1,0,1
30,900,14,1,1,64,1,1
21,441,2,1,1,78,1,0
44,1936,0,1,1,1,0,1
52,2704,0,1,1,1,0,1
30,900,6,1,1,1,1,1
31,961,9,1,1,1,1,1
21,441,2,0,1,12,1,1
77,5929,1,1,0,3,0,0
61,3721,4,1,1,119,0,0
41,1681,0,0,0,1,0,1
24,576,0,0,0,1,0,0
34,1156,5,0,1,1,1,1
25,625,6,1,0,1,1,1
30,900,1,1,1,1,0,1
55,3025,1,1,1,1,1,0
32,1024,0,1,1,5,1,0
53,2809,5,1,0,2,0,1
50,2500,1,1,0,1,0,0
36,1296,7,1,1,1,1,1
35,1225,16,1,1,191,1,1
25,625,0,0,0,2,0,0
31,961,2,0,0,117,0,0
26,676,1,0,1,2,0,1
25,625,0,1,0,1,0,0
32,1024,0,1,0,0,0,1
40,1600,5,1,1,1,0,0
35,1225,0,1,1,1,0,1
27,729,2,1,1,4,0,1
33,1089,12,1,1,3,1,1
30,900,2,1,1,0,0,0
30,900,0,1,1,4,0,1
41,1681,19,1,1,220,1,1
29,841,0,0,1,0,0,0
25,625,0,1,1,0,0,0
50,2500,0,1,1,3,0,0
35,1225,4,1,1,170,0,0
37,1369,17,1,1,2,1,1
43,1849,4,1,1,26,1,1
29,841,12,1,0,39,1,0
61,3721,0,0,1,1,0,0
22,484,4,0,1,2,1,1
27,729,2,1,1,1,1,0
34,1156,1,0,0,16,0,1
20,400,0,0,0,1,1,1
30,900,0,1,0,1,0,1
43,1849,0,0,0,1,0,1
51,2601,4,1,1,1,1,0
42,1764,7,1,1,2,1,1
24,576,0,0,0,0,0,0
36,1296,12,1,1,13,0,0
39,1521,0,1,1,3,1,0
32,1024,2,1,0,1,0,1
38,1444,0,1,0,0,0,1
27,729,8,0,1,3,1,1
30,900,0,0,1,3,1,0
43,1849,0,0,0,1,1,0
30,900,8,1,0,1,1,1
26,676,1,0,0,1,1,0
37,1369,3,1,1,39,0,0
25,625,5,1,1,1,1,0
65,4225,1,1,1,1,1,0
29,841,1,1,1,1,0,0
32,1024,3,1,1,121,0,0
21,441,8,1,1,244,1,1
21,441,1,1,1,1,0,0
47,2209,13,1,0,66,1,0
36,1296,4,0,1,1,0,1
25,625,6,0,1,12,1,1
32,1024,4,1,0,1,1,0
43,1849,1,1,1,1,0,0
27,729,2,1,1,132,0,1
26,676,8,1,0,26,1,1
21,441,1,1,1,22,0,1
40,1600,23,1,0,32,1,1
38,1444,3,1,0,1,0,0
41,1681,7,1,1,58,0,1
25,625,7,1,1,43,1,0
21,441,1,1,1,11,0,0
