centerpixcol,centerpixrow,regionpixcount,shortline5,shortline2,vedgemean,vedgestdev,hedgemean,hedgestdev,intensity,rawred,rawblue,rawgreen,exred,exblue,exgreen,value,saturation,hue,DummyMain,class=path?(vs grass)
42,203,9,0,0,0.94444466,0.6469296,6.055556,2.4623086,54.51852,48.666668,67.111115,47.77778,-17.555555,37.77778,-20.222221,67.111115,0.28979304,-2.0465353,0,1
42,188,9,0,0,1.833333,1.8111092,1.388889,1.7518508,30.777779,27.555555,38.11111,26.666666,-9.666667,22,-12.333333,38.11111,0.3017472,-2.016443,1,1
38,189,9,0,0,1.0000006,0.22222213,6.222223,33.3185,29.074074,26.333334,35.22222,25.666666,-8.222222,18.444445,-10.222222,35.22222,0.2712077,-2.0491476,0,1
38,202,9,0,0,2.166666,1.0697863,8.333334,2.5121903,57.333332,50.22222,71.55556,50.22222,-21.333334,42.666668,-21.333334,71.55556,0.30251354,-2.0937457,0,1
38,200,9,0,0,3.4444447,2.125681,3.4444454,1.2049289,55.962963,49,70.22222,48.666668,-20.88889,42.77778,-21.88889,70.22222,0.3098264,-2.080206,0,1
37,165,9,0,0,2.388889,8.1074,16.444445,23.89629,35.814816,30.777779,42.88889,33.77778,-15.111111,21.222221,-6.111111,42.88889,0.2736466,-2.470153,0,1
37,189,9,0,0,1.3888893,1.4851844,5.722223,23.885176,30,27.11111,36.333336,26.555555,-8.666667,19,-10.333333,36.333336,0.26524833,-2.050282,0,1
36,207,9,0,0,2.722222,3.1792145,6.444444,2.8021147,56.814816,50.444443,70.111115,49.88889,-19.11111,39.88889,-20.777779,70.111115,0.2906682,-2.0627244,1,1
36,189,9,0,0,1.9444441,2.4629607,5.8333335,21.588884,31.37037,28.444445,38,27.666666,-8.777778,19.88889,-11.111111,38,0.2663022,-2.0203454,0,1
35,189,9,0,0,2.5555544,2.8740702,4.5,15.366663,31.925926,29,38.555557,28.222221,-8.777778,19.88889,-11.111111,38.555557,0.26298115,-2.0222268,1,1
32,173,9,0,0,1.7222217,1.7815932,9,6.749488,43.592594,39.555557,52.88889,38.333336,-12.111111,27.88889,-15.777778,52.88889,0.26691392,-1.9988575,0,1
32,206,9,0,0.11111111,2.8333328,1.7732568,5.611111,2.8080564,57.62963,50.444443,72.111115,50.333332,-21.555555,43.444443,-21.88889,72.111115,0.30568013,-2.0859342,1,1
28,204,9,0,0,2.0000007,1.7638338,3.222222,2.0834446,55.88889,49.77778,69.22222,48.666668,-18.333334,40,-21.666666,69.22222,0.29685017,-2.0373702,0,1
28,188,9,0,0,1.4444441,1.4962955,5.111111,19.007412,29.962963,26.88889,36.444443,26.555555,-9.222222,19.444445,-10.222222,36.444443,0.2758629,-2.083566,1,1
28,188,9,0,0,1.4444441,1.4962955,5.111111,19.007412,29.962963,26.88889,36.444443,26.555555,-9.222222,19.444445,-10.222222,36.444443,0.2758629,-2.083566,0,1
27,189,9,0,0,0.9999997,0.31111082,2.6111114,2.5074077,32.77778,29,40.666668,28.666666,-11.333333,23.666666,-12.333333,40.666668,0.29784104,-2.0642734,1,1
25,208,9,0,0,5.7222233,4.841564,6.3333344,3.5527778,55.62963,48.22222,70.333336,48.333332,-22.222221,44.11111,-21.88889,70.333336,0.32059526,-2.0945847,0,1
25,198,9,0,0,2.8333328,1.3457742,4.1111107,3.3444247,48.703705,42.77778,61,42.333336,-17.777779,36.88889,-19.11111,61,0.30964476,-2.070717,1,1
24,205,9,0,0,2.2222226,1.5869851,2.3888893,2.4892375,56.074074,49.77778,69.77778,48.666668,-18.88889,41.11111,-22.222221,69.77778,0.30391166,-2.0382628,0,1
24,172,9,0,0,1.166667,0.9128703,9.777778,5.455545,42.037037,38,50.333332,37.77778,-12.111111,24.88889,-12.777778,50.333332,0.24983571,-2.143718,1,1
24,188,9,0,0,1.7222233,1.2185186,6.611112,38.551857,30.62963,27.333334,38,26.555555,-9.888889,22.11111,-12.222222,38,0.29079577,-2.0382204,1,1
23,172,9,0,0,1.333334,0.8944272,9.166667,5.8566217,42.333332,38,51.22222,37.77778,-13,26.666666,-13.666667,51.22222,0.26545405,-2.1265585,0,1
23,188,9,0,0,1.6666673,0.4888878,7.38889,37.218513,30.592592,27.444445,37.77778,26.555555,-9.444445,21.555555,-12.111111,37.77778,0.28414816,-2.0145087,0,1
22,200,9,0,0,2.8888874,2.4098568,4.8333325,2.622552,54.703705,47.88889,69,47.22222,-20.444445,42.88889,-22.444445,69,0.3173622,-2.0656626,1,1
20,189,9,0,0,1.7222229,1.7518526,2.666667,3.822227,34.11111,30.11111,42.77778,29.444445,-12,26,-14,42.77778,0.30988368,-2.0442774,0,1
18,204,9,0,0,2.5555553,1.2049277,2.7777774,1.1482679,57.88889,51.444443,72,50.22222,-19.333334,42.333332,-23,72,0.30252522,-2.0385435,0,1
18,209,9,0,0.11111111,2.6111119,0.7123263,4.555556,2.6722174,48.77778,43,60.77778,42.555557,-17.333334,36,-18.666666,60.77778,0.30298224,-2.0669804,1,1
17,204,9,0,0,2.0000007,1.2823583,2.1666667,0.7527733,57.25926,50.88889,71.22222,49.666668,-19.11111,41.88889,-22.777779,71.22222,0.3026711,-2.0373724,0,1
16,190,9,0,0,3.7777774,6.8740745,8.555555,73.674065,29.62963,26.11111,36.88889,25.88889,-10.555555,21.777779,-11.222222,36.88889,0.30038968,-2.1606584,1,1
15,189,9,0,0,1.499999,0.9222211,2,2.8888876,32.11111,28.333334,40.333336,27.666666,-11.333333,24.666666,-13.333333,40.333336,0.31536263,-2.0379822,0,1
13,191,9,0,0,3.5555556,5.4074097,7.777778,40.02962,25.296297,23.555555,29.88889,22.444445,-5.2222223,13.777778,-8.555555,30.11111,0.2371126,-1.8582636,1,1
11,200,9,0,0,3.1666667,3.0313182,3.9444447,2.480293,53.555557,46.444443,67.333336,46.88889,-21.333334,41.333332,-20,67.333336,0.31303197,-2.1167326,0,1
10,190,9,0,0,2.6666672,6.977775,2.5000007,2.6555543,32.962963,29.333334,41.11111,28.444445,-10.888889,24.444445,-13.555555,41.11111,0.30570525,-2.020042,1,1
10,172,9,0,0,4.277777,4.38896,6.6666656,7.360555,44.77778,40.333336,54.666668,39.333336,-13.333333,29.666666,-16.333334,54.666668,0.27804413,-2.0524528,1,1
10,207,9,0,0,2.61111,1.3066788,3.1111119,3.0086293,52.11111,46,64.88889,45.444443,-18.333334,38.333332,-20,64.88889,0.29928485,-2.0633535,0,1
9,171,9,0,0,1.4999994,1.0055392,2.7777774,1.64204,45.925926,41,57.22222,39.555557,-14.777778,33.88889,-19.11111,57.22222,0.30794257,-2.0107226,1,1
7,203,9,0.11111111,0.11111111,3.8888881,2.8570898,5.4444447,2.7460413,54,47.666668,67.66667,46.666668,-19,41,-22,67.66667,0.31489635,-2.0400128,0,1
5,210,9,0,0.11111111,2.1666672,1.6699982,4.444444,2.613356,51.296295,45.444443,64.333336,44.11111,-17.555555,39.11111,-21.555555,64.333336,0.3175664,-2.0208955,0,1
5,210,9,0,0.11111111,2.1666672,1.6699982,4.444444,2.613356,51.296295,45.444443,64.333336,44.11111,-17.555555,39.11111,-21.555555,64.333336,0.3175664,-2.0208955,1,1
4,210,9,0,0,4.7222233,4.018937,5.722222,2.184966,49.74074,44.22222,62.22222,42.77778,-16.555555,37.444443,-20.88889,62.22222,0.3142778,-2.0144343,1,1
4,201,9,0,0.22222222,2.722222,1.6788458,5.2222214,3.1245742,53.703705,47.11111,67.22222,46.77778,-19.777779,40.555557,-20.777779,67.22222,0.30885938,-2.0752265,0,1
4,189,9,0,0,2.0555565,3.8851852,11.722221,114.59634,26.444445,23.444445,33,22.88889,-9,19.666666,-10.666667,33,0.27147257,-2.1010017,1,1
4,189,9,0,0,2.0555565,3.8851852,11.722221,114.59634,26.444445,23.444445,33,22.88889,-9,19.666666,-10.666667,33,0.27147257,-2.1010017,0,1
4,201,9,0,0.22222222,2.722222,1.6788458,5.2222214,3.1245742,53.703705,47.11111,67.22222,46.77778,-19.777779,40.555557,-20.777779,67.22222,0.30885938,-2.0752265,1,1
2,171,9,0,0,1.9444447,1.2186809,3.6666667,3.1269426,45.77778,41,56.333332,40,-14.333333,31.666666,-17.333334,56.333332,0.28798285,-2.0329285,1,1
2,190,9,0,0,2.555555,1.4518529,2.5,2.9666677,31.666666,28,40.11111,26.88889,-11,25.333334,-14.333333,40.11111,0.32900727,-2.0083811,1,1
1,189,9,0,0,1.3888875,0.4629626,12.388889,84.59629,23.592592,21.11111,29.333334,20.333334,-7.4444447,17.222221,-9.777778,29.333334,0.23309669,-2.0197496,1,1
